config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
2761,5102,1249,415,13,694,44779,40960,5677,3498,4.122465283157723,1986.6877263099254
2762,3078,117,171,18,550,49183,43629,17044,1356,2.0162074155549656,1479.9067220341608
2763,3253,487,466,1,264,18215,32744,12056,4697,2.6558280920153354,1663.4145454118016
2764,2549,1292,119,23,104,28747,13881,8753,2173,0.11550958861331412,1696.878783934189
2765,2396,260,346,18,18,33405,12480,12749,3100,4.131255859719436,1661.5773359925695
2766,6082,791,450,11,939,14097,17229,5768,2615,4.219543528177967,542.9449607068519
2767,3779,839,80,8,532,18117,12848,17244,4831,1.0328605903228896,348.1030045952534
2768,6849,1999,297,5,725,41459,46682,17418,2753,1.2620587141278552,1002.0643649203236
2769,1834,424,162,18,595,26793,18093,15501,4935,0.2791500494635234,1009.5412917629617
2770,4054,1971,470,25,505,27577,34764,10367,2989,1.1673757510530096,818.5683429105372
2771,411,441,329,2,885,12960,24662,12794,1816,2.9871915514620433,579.7678100376659
2772,5633,1610,68,18,627,22058,12698,12027,2352,1.9186144561185927,823.3381218056236
2773,3291,878,300,10,798,17247,43693,11510,3732,0.3446687387155737,497.8314588419428
2774,3509,1897,239,1,355,25838,43027,17028,4773,1.9156740837372217,1371.6929069836192
2775,7887,1017,77,25,984,21488,49254,19856,2586,3.667425919563226,868.9465969758405
2776,1660,551,497,8,226,19809,33891,17407,2888,2.8768767452712147,1479.8073972479679
2777,7088,105,391,31,284,14533,15790,6687,4878,1.6540776415778322,403.56499242893017
2778,3273,1126,189,20,463,25377,29617,5016,1509,4.957204308048933,598.1976499720145
2779,3504,221,289,11,901,43081,29901,18635,1605,1.5059010179522687,464.6181547567151
2780,3383,269,320,19,741,48533,16923,6215,2716,1.3479066520376712,745.8254966361911
2781,382,161,83,15,859,44564,11605,12803,1613,0.6720303494187174,1821.5955624438104
2782,6775,1479,259,9,645,27021,14727,9499,1867,4.741134920688492,1430.6730836552347
2783,4923,596,124,10,251,35099,43794,17083,4712,0.2438865254326825,1941.054083858202
2784,3486,263,470,11,907,25373,29445,10071,1700,3.5638899700700817,1159.7135523992074
2785,5559,1732,439,1,618,36728,29566,11393,2473,4.891645146815378,1449.2845233075152
2786,8008,809,199,26,369,31922,43081,10714,1261,0.19122344019241,1877.014260926401
2787,1103,241,134,15,807,11852,34539,7355,3359,1.9491569462005365,912.63118301486
2788,1387,1399,186,3,292,13353,41886,8368,1517,2.6342635383057607,111.22645471846236
2789,7721,466,247,24,629,35952,25496,8729,2948,0.33526451662348644,1791.9820405272042
2790,6861,479,440,28,168,27839,20296,6514,3776,4.744261016700883,850.1284650949463
2791,4156,1349,440,9,1007,27394,37421,7310,2756,1.2276519670439714,1085.9707181662532
2792,6644,1341,185,17,303,16406,15111,5670,1448,1.5823934863464515,1846.0228737856428
2793,1261,154,379,9,1020,19136,19197,9657,3992,1.977516541387822,718.1993672834441
2794,431,596,450,26,694,32441,38729,10972,2374,4.68700339834147,1858.1660183341046
2795,2990,885,128,22,861,28876,25639,13248,2828,0.6243944189450065,1238.269305182645
2796,1670,896,117,10,980,18694,33673,5880,4359,4.8577489392389515,157.25870782669523
2797,3951,1374,213,30,447,46703,31153,14340,3899,0.47488433521138373,915.7296698214408
2798,5008,1408,327,17,506,38292,38087,15552,3602,0.8150592848544117,1314.1048316359788
2799,776,1911,382,10,740,22698,44515,18632,1004,1.1662424844648893,412.0150229714473
2800,6459,1402,212,5,774,20595,25890,15402,1833,4.991106820731082,642.1134827651772
2801,3951,1365,362,29,607,34085,41939,9822,1406,0.5493571954834057,1837.583750931542
2802,4021,1393,128,17,818,22713,35992,17569,3850,3.055337038306411,1778.2271962377918
2803,2883,381,435,23,864,10966,16265,8116,3806,3.902837282561391,697.945822810256
2804,6564,1464,106,31,783,46841,28498,18992,2068,3.6214736490000967,1526.1490833729765
2805,3679,1527,158,11,618,12016,45808,9080,3480,4.0294137631265805,334.7905471472668
2806,5901,381,497,14,459,31775,24512,15010,4533,3.069658660603759,1162.2048127691885
2807,7821,1486,372,15,5,48737,43146,13722,2298,4.834753253891202,1386.9233494299795
2808,3928,507,438,14,426,45782,25206,8267,1469,4.662305702505864,1250.0926244867594
2809,6879,1029,222,14,294,46432,34429,17400,2903,4.232921110681116,815.7847661646811
2810,2861,1007,89,10,929,33809,24408,12340,3410,1.4532268359295015,364.7115424204735
2811,3757,1143,228,10,1010,12606,13927,15490,3288,0.21993966272813803,145.4301138918536
2812,8132,1357,227,16,421,36498,49177,14571,4019,1.4896517782585088,1361.1938759595923
2813,7626,1419,344,25,566,23568,46219,14896,2852,0.11418903013199545,1038.0367454789982
2814,3742,1081,475,28,835,40788,25046,10742,2107,0.5030208646024402,1355.652703074997
2815,310,1463,230,2,813,10928,18420,16928,4519,0.5638244442307853,1326.4578682522135
2816,8015,1992,168,30,302,36800,13464,14551,4463,2.9495841834261474,393.5063790648167
2817,6260,2036,97,17,1012,12992,36633,7156,1011,3.13329469473286,978.2123875113873
2818,5265,131,495,2,311,33727,41461,9023,1436,4.68894894938049,534.5295989174435
2819,1093,405,435,17,733,33033,46512,19450,4201,2.393902386493183,1709.1243992946652
2820,5248,1893,176,17,547,28795,28849,11917,4994,2.918438244300385,231.68905072537504
2821,7041,1447,498,8,793,46925,10309,8859,3614,2.707476399430904,237.79004683547572
2822,6140,1454,356,30,81,37791,32627,13371,4274,3.9906433866776077,651.2007086523897
2823,2188,653,166,30,523,24748,10057,18912,1724,4.075099366691249,1279.0751277562329
2824,2777,1614,220,21,604,35209,39386,8073,3615,4.911664365931778,1275.8820459195797
2825,6203,1134,268,28,601,27591,45428,8028,1313,1.7491712220793787,1810.7919564385716
2826,2478,1835,448,8,788,25073,48891,11279,1808,3.751885436129609,387.7859225303489
2827,1119,1058,336,15,40,28211,42184,7609,2683,0.39654383673039706,415.63426077203
2828,923,596,163,29,616,34446,19643,6125,4675,1.1564073260853547,1314.0277601762411
2829,1262,817,491,16,500,19815,28554,17533,3878,3.254559719914404,522.7818602558416
2830,7372,1396,73,11,635,43141,24929,16267,4261,1.5936688633475098,1009.7766896334973
2831,4367,135,383,16,48,40407,49753,7647,2499,3.2189160082893755,1154.660938943796
2832,705,1612,442,10,949,35179,38324,10066,2296,1.058201866856022,798.2135353495217
2833,3270,2032,281,1,444,22548,18419,17763,3039,4.579376438111393,1530.6724375015044
2834,6612,148,192,10,187,38128,34890,12346,4953,0.9095742751674988,1265.0042454124502
2835,7750,1221,318,10,639,23344,15161,16967,2870,1.687005246166932,1479.6991699058674
2836,6369,1446,209,26,33,25779,41789,16316,2876,0.6884432023001595,941.7758464354871
2837,665,179,495,31,683,38721,48873,5748,1842,2.280192012802253,217.88991650838983
2838,7505,1599,447,28,744,11060,18650,18437,1933,2.1983211687764217,152.48940612002943
2839,2706,1820,124,9,756,21531,16327,15598,1457,2.2706093836419354,572.2222641296157
2840,3852,726,235,21,772,11969,25146,5516,3214,0.8728204770560632,1395.2690174872525
2841,953,1073,89,11,117,49395,39369,8605,3650,3.284051854430714,1489.8045303932527
2842,8105,1958,363,27,688,38163,43153,12799,2397,4.684942051582275,324.3016903223986
2843,6049,1977,399,26,573,25025,46643,9327,4610,4.762729375697616,857.9892460148011
2844,4734,1201,425,20,425,10219,18128,13312,3497,4.698419401794423,1044.0263797533032
2845,4494,1870,424,2,464,34172,45674,9852,2609,1.869285889032798,460.2425770453243
2846,6314,1868,217,15,810,44052,13051,14928,3345,4.244543066970897,1410.9312932242563
2847,3128,755,100,16,118,37552,42744,7278,4742,3.499919418654089,498.807110085633
2848,561,1807,220,25,675,30449,19655,8008,3417,2.598527787500233,744.6854406007575
2849,8048,406,402,28,228,24613,36317,9360,1864,4.733040345931368,598.5881667481717
2850,4640,1739,446,6,802,39258,10322,19328,2287,4.386993194903802,1447.3666454911654
2851,1210,1422,476,27,618,25227,34426,13232,4680,1.7088074914759894,1082.741881557647
2852,6620,869,136,18,695,32465,16818,12767,1105,4.9245873852794295,1618.9022027446174
2853,1722,167,493,28,71,17969,25588,10477,2818,3.0192245610396853,1277.8911883168782
2854,646,1650,201,24,696,41091,20708,5282,4953,3.6623830920260505,1886.5287492813243
2855,7113,1615,205,2,698,17708,35912,10860,1641,3.9056113514565407,192.64563377718244
2856,1702,443,114,29,984,31126,47734,13947,4185,4.903658961491704,1360.2799577084031
2857,712,423,488,22,834,24634,20271,18953,4434,1.4846344458681422,330.1073915349941
2858,7623,1489,330,11,885,16548,44084,11314,2634,4.835956676004098,1000.7590285837338
2859,1885,1258,505,22,73,33922,14168,18684,4075,3.725520461929987,841.7964993203266
2860,4546,112,209,9,289,48720,19074,16642,2556,2.9999187393778093,1188.4044279187708
2861,5437,310,147,16,417,44214,48203,9241,3834,0.30055253613804656,1004.1306000306691
2862,1751,233,236,4,349,27004,25833,18768,4292,4.5515958173677635,524.1511309983844
2863,6027,933,510,13,482,30984,16360,19185,1045,2.171146792178592,1404.5627051285512
2864,5118,1914,296,13,853,40722,40834,12796,4688,1.1732379880159862,141.6250351087364
2865,4725,228,507,16,799,25367,43852,5854,3026,2.3787689196701085,1725.275997086892
2866,5114,2009,195,23,821,15464,24121,8321,4953,1.9784681715347043,1699.7526600377116
2867,6948,358,131,17,949,48344,32099,13865,4563,3.3669052783987885,303.6068604134043
2868,2154,1675,476,27,77,16621,24395,12437,4138,2.015826652361446,172.33408633168446
2869,6909,849,234,10,77,37378,35377,19134,1161,2.706271093935512,1744.683251561897
2870,3899,1645,169,7,734,15472,44930,17837,2116,3.9374195612109992,934.6119730454935
2871,5442,376,402,7,222,34786,14196,18650,2453,3.066879048029018,937.2246080120218
2872,4325,432,229,6,713,44656,25034,9508,2687,2.895879135164274,1528.4688615081325
2873,3474,409,390,9,503,17447,10287,17196,4029,3.8760122083616295,434.5386452440364
2874,7763,1030,474,14,909,37643,37226,15792,2608,2.0689491480530493,1767.9638216280766
2875,3031,1296,82,6,348,16896,42863,19801,1470,1.398061880883551,1501.85123631162
2876,2302,1787,65,4,938,45321,33902,8567,2785,1.5242446541642136,1913.110839147263
2877,3390,459,126,10,108,40578,20201,5812,2654,4.8279059903315815,1095.2220875616256
2878,1477,120,161,3,421,35678,15497,14666,3169,1.8185169886699784,373.0212216615926
2879,7326,1869,292,14,689,12603,27722,9882,4080,0.6754730234207871,1462.5507830827676
2880,1650,209,189,12,729,33678,13397,5875,1219,4.690541741722173,525.3781804728596
2881,5750,1657,122,15,923,46030,30281,16476,4556,4.734265359656895,1564.2657164333966
2882,5979,531,145,8,516,27455,41723,8834,4544,1.3136618528940176,379.6746273024606
2883,7754,1512,268,14,648,16717,48026,5605,2762,0.47004383434985986,1260.4535747954474
2884,1867,1632,81,7,240,10521,12620,19027,4699,1.5911928650249796,1123.4569739981457
2885,6614,1585,256,19,701,42331,17627,16887,2556,1.8517494322260444,1263.9371302117413
2886,2364,647,166,4,135,28955,23992,19693,2822,1.0305452679042701,568.0934641418492
2887,6892,1351,500,15,115,19079,27216,12386,4186,3.5480246369353203,191.39164156624315
2888,2381,1706,335,31,47,23859,10084,14131,3904,4.497354803666197,761.0898192121855
2889,2823,579,426,14,296,28052,37870,5145,1910,0.8883436913520221,492.9751017157971
2890,7157,1840,435,25,564,11860,41091,5194,2654,4.8220612819180175,1716.120848647479
2891,5506,1089,323,24,913,16977,14891,17359,4083,2.455961160082232,1598.3491793642993
2892,3337,183,222,27,286,42597,32673,6549,2199,1.2133453359756161,677.368413646095
2893,516,147,399,9,365,32729,42647,14234,3554,1.6914527371013113,1289.08743398516
2894,7295,1511,94,18,969,35496,39323,9843,3724,4.3988359534892165,410.42079235302606
2895,291,1461,503,8,777,21531,22217,15585,3285,1.1674975633157667,1182.425722791127
2896,541,845,300,10,871,17827,35458,7270,2685,2.5793417576230246,676.2276038937449
2897,4737,1983,461,26,8,43288,33306,8717,1485,2.082634199827832,615.2517207718445
2898,5828,1986,237,21,261,31131,11986,11187,1794,1.8640594688780496,200.12396744952053
2899,6558,1194,472,5,913,37198,37141,17544,1160,2.262990003886088,319.5508966452627
2900,2151,1887,339,28,365,40328,31801,18667,2368,1.5705063062987228,335.39481385947363
2901,7844,2001,328,31,278,17286,39708,8524,3099,4.80249814403377,1894.9546631714043
2902,3368,1288,235,14,464,36801,14133,16497,3245,4.468771550324714,428.45436810406574
2903,6172,440,312,25,862,14679,14130,7009,1282,1.6257801780232575,696.8897380069023
2904,7959,721,365,30,815,45947,19862,7723,1111,2.600669303002769,1484.8098838906164
2905,7369,831,348,21,1001,48005,10306,16372,2109,1.7251707754888872,1230.5033755562413
2906,3243,1161,469,14,402,14909,15881,9001,3211,2.559511093484448,270.9251647718453
2907,7077,1885,404,3,983,11658,25999,14207,4426,4.10158307977355,1307.541292614751
2908,4212,741,327,7,874,14826,17826,7707,2091,3.634979453822128,657.6949473539081
2909,3224,480,383,22,442,16759,34743,16380,1535,3.765686941082806,776.6376712322676
2910,6542,366,351,25,505,25758,16286,12720,1760,1.970859280439748,1648.1419709886025
2911,4642,2007,454,26,983,16885,24949,7485,1332,0.7835381589973764,265.46841957400136
2912,415,680,421,15,417,26805,10659,13912,3942,1.3340451982301194,880.6570562563986
2913,7350,1436,135,3,540,13464,41906,8392,1188,0.6238565726605957,1632.4930836232668
2914,3895,116,201,10,421,48608,11338,9309,4408,4.221804524052772,831.4569631066338
2915,5453,302,284,13,553,22820,34783,6778,1270,0.6497292736143265,916.2633922875594
2916,5968,1297,281,29,58,23519,16731,9632,1082,1.349904654383843,1532.049938906225
2917,5661,455,307,29,427,10116,43462,19641,4392,3.7238868795491022,378.5633318652435
2918,2869,1781,142,6,925,30381,23506,10393,2339,2.05707990938538,551.5952224059032
2919,384,739,398,19,258,28517,48983,16095,2515,0.16333384138987142,1058.9972290070568
2920,6893,1475,459,20,136,26956,19655,15864,4833,0.9685768704576392,573.5401664619936
2921,1853,1504,335,27,681,17192,49453,14592,2169,0.5356539963165023,1775.231042449895
2922,3977,1084,337,18,176,43588,48373,15914,4211,0.590931276909148,541.9604859584679
2923,2297,1248,122,16,39,45439,36082,12455,3765,1.0952389956839197,342.0804401899917
2924,3525,1901,164,24,813,19496,22507,16474,4186,0.5543798060330565,1024.9011512199045
2925,2559,778,335,14,177,40607,18189,12698,3467,0.3835619277396177,1925.2966609541152
2926,6079,403,266,22,912,43624,33266,10099,2468,2.6156717510057557,1548.7004678854514
2927,390,103,375,29,675,36056,41640,8015,3008,3.7784740840717914,1923.87834543122
2928,7037,638,83,11,23,42343,35077,8843,4693,4.4875697709729785,1245.6192108764806
2929,3686,523,195,20,220,36127,44423,14214,4402,4.003255028032713,1339.1431098638823
2930,4456,1993,183,23,879,25811,16728,15540,3235,2.9080680247228883,1401.4571923182493
2931,7664,403,181,19,774,46811,46819,17508,2562,0.9150462968770067,454.5953676534319
2932,4064,1055,95,26,973,28049,27910,12226,2276,4.808787931055655,349.3409189503108
2933,2347,826,415,7,725,10252,30805,14268,1089,1.3045449939653682,519.427681528776
2934,5132,1828,115,7,310,44732,44191,15326,3102,3.3707866674413016,456.2990201723491
2935,5047,1518,225,23,42,43699,40803,14049,4614,0.14286592353655242,282.26692666116753
2936,2857,1220,359,13,747,12558,35100,12265,2133,3.1685360954276973,1295.665096737412
2937,2603,961,239,24,698,24201,36458,6225,3568,1.9558948123812372,1672.3674675775549
2938,4890,258,169,10,17,31494,43881,19105,2213,3.4298095887193405,1913.2845557782132
2939,5876,702,231,8,819,17211,45201,9468,2811,3.374095729894914,1845.9879588752376
2940,5731,1675,156,8,645,45465,14200,6361,1113,1.9411865199529,748.1065001517374
2941,3213,1879,453,4,707,38961,46826,13567,1608,3.8556538810908036,971.3191955054136
2942,544,1446,65,10,495,37658,46233,13358,2451,2.7270340890729234,1085.7196619907058
2943,2630,1921,79,21,173,12046,39681,10786,3229,2.162857898724712,370.4557499992239
2944,5256,1344,164,21,181,15769,16951,15131,3159,3.776347705471928,1920.3638376166532
2945,3018,519,442,4,215,14720,16407,15273,2873,2.327067944112368,1167.795205735789
2946,1277,544,334,14,146,46124,40575,6465,3650,1.160859582367315,1181.6482228227435
2947,3554,1930,75,21,563,16717,16512,18305,2607,2.8079657681026986,751.6030683774809
2948,4488,1574,269,30,762,15058,40145,16938,2997,4.099715337112798,1293.3415765543261
2949,375,868,418,12,21,44905,14733,8919,3552,4.645990475429571,1768.687759368028
2950,2442,1419,189,14,87,11546,28871,11383,1267,1.6231643026214668,1008.3154234933583
2951,3189,567,391,10,769,28520,26203,14712,2142,1.9379591269688898,1212.0234786783644
2952,2474,1832,499,6,127,12142,13239,16467,2947,3.487277877116614,1845.81591170725
2953,5709,1843,298,18,357,18028,40481,13934,1300,0.5646371672339744,1639.1448709805709
2954,2877,164,365,18,425,35748,16308,11719,4033,2.8163760131016353,894.5121911995111
2955,7297,1525,200,21,643,21612,35541,7007,4747,1.263981402058935,1143.741041122912
2956,6095,1308,258,26,1008,32924,25402,10435,2328,3.9599869733349164,661.7621085855601
2957,5654,490,200,28,325,13191,43267,6480,4833,0.8249082780148151,1833.1557482725743
2958,642,1770,389,18,97,40462,13150,18575,2234,2.237545493963847,1501.057153228778
2959,2929,796,467,17,592,13842,46079,19473,3155,4.878326104837484,1689.4477946535387
2960,4214,1547,463,31,380,45455,26031,16017,2326,1.2321424612132665,132.60052070335556
2961,5376,1183,465,8,989,18371,12669,19054,1762,0.5100716843704317,1396.3023168265
2962,4572,529,294,19,66,18420,21198,9294,2794,1.5243909380357206,655.2536518584016
2963,5129,311,390,26,27,37327,28407,15417,1402,1.9288233257562588,390.5941739303674
2964,5805,1835,238,1,1009,44288,28337,10631,3568,0.4947568200220547,1869.7519895138928
2965,3902,567,384,8,521,45571,41456,12523,3620,1.3126436962825343,544.5895413678091
